single,run_M,reserve_M,reserve_mode,topup_thr_M,topup_amt,labor_1988,labor_total,starts_with_labor,saved_1988,fails,ruin_total,terminal_median_M,min_total_floor_M
sc1.6,20,20,bond,10.000,8M,13,285,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,180.400,0.000
sc1.6,20,20,bond,10.000,ALL,14,69,6,0,1977;1986;1987;1988;1996;2005,6,398.700,0.000
sc1.6,20,20,bond,12.000,3M,14,337,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,173.400,0.000
sc1.6,20,20,bond,12.000,4M,14,324,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,178.400,0.000
sc1.6,20,20,bond,12.000,5M,13,297,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,177.300,0.000
sc1.6,20,20,bond,12.000,6M,13,271,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,178.800,0.000
sc1.6,20,20,bond,12.000,8M,13,235,26,0,1975;1976;1977;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,26,38.900,0.000
sc1.6,20,20,bond,12.000,ALL,12,49,5,0,1975;1986;1987;1988;2005,5,542.500,0.000
sc1.6,20,20,bond,14.000,3M,14,323,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,182.200,0.000
sc1.6,20,20,bond,14.000,4M,14,293,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,183.700,0.000
sc1.6,20,20,bond,14.000,5M,13,251,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,184.500,0.000
sc1.6,20,20,bond,14.000,6M,13,211,27,0,1975;1976;1977;1978;1979;1980;1983;1984;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,27,76.000,0.000
sc1.6,20,20,bond,14.000,8M,13,156,21,0,1975;1976;1977;1980;1983;1984;1985;1986;1987;1988;1989;1990;1997;1998;1999;2000;2001;2002;2003;2004;2005,21,202.400,0.000
sc1.6,20,20,bond,14.000,ALL,12,32,3,0,1986;1987;1988,3,1061.500,0.000
sc1.6,20,20,sofr,6.000,3M,14,367,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,118.500,0.000
sc1.6,20,20,sofr,6.000,4M,14,364,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,118.700,0.000
sc1.6,20,20,sofr,6.000,5M,15,363,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,121.300,0.000
sc1.6,20,20,sofr,6.000,6M,14,357,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,119.100,0.000
sc1.6,20,20,sofr,6.000,8M,14,342,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,122.500,0.000
sc1.6,20,20,sofr,6.000,ALL,14,176,18,0,1977;1980;1983;1984;1986;1987;1988;1989;1990;1993;1996;1999;2000;2001;2002;2003;2004;2005,18,279.400,0.000
sc1.6,20,20,sofr,8.000,3M,14,366,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,118.500,0.000
sc1.6,20,20,sofr,8.000,4M,14,362,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,118.700,0.000
sc1.6,20,20,sofr,8.000,5M,15,359,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,121.300,0.000
sc1.6,20,20,sofr,8.000,6M,14,347,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,122.000,0.000
sc1.6,20,20,sofr,8.000,8M,14,326,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,122.500,0.000
sc1.6,20,20,sofr,8.000,ALL,14,120,14,0,1977;1981;1983;1984;1986;1987;1988;1989;1990;1996;2000;2002;2004;2005,14,439.400,0.000
sc1.6,20,20,sofr,10.000,3M,14,362,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,118.500,0.000
sc1.6,20,20,sofr,10.000,4M,14,358,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,118.700,0.000
sc1.6,20,20,sofr,10.000,5M,15,349,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,121.300,0.000
sc1.6,20,20,sofr,10.000,6M,14,335,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,125.500,0.000
sc1.6,20,20,sofr,10.000,8M,14,305,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,129.200,0.000
sc1.6,20,20,sofr,10.000,ALL,14,100,12,0,1977;1981;1983;1984;1986;1987;1988;1996;2000;2002;2004;2005,12,550.000,0.000
sc1.6,20,20,sofr,12.000,3M,14,353,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,122.000,0.000
sc1.6,20,20,sofr,12.000,4M,14,342,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,127.000,0.000
sc1.6,20,20,sofr,12.000,5M,14,316,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,125.600,0.000
sc1.6,20,20,sofr,12.000,6M,14,297,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,127.200,0.000
sc1.6,20,20,sofr,12.000,8M,13,256,26,0,1975;1976;1977;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,26,23.300,0.000
sc1.6,20,20,sofr,12.000,ALL,12,93,11,0,1975;1983;1984;1985;1986;1987;1988;2000;2002;2004;2005,11,1191.700,0.000
sc1.6,20,20,sofr,14.000,3M,14,336,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,131.100,0.000
sc1.6,20,20,sofr,14.000,4M,14,310,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,132.500,0.000
sc1.6,20,20,sofr,14.000,5M,14,273,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,133.400,0.000
sc1.6,20,20,sofr,14.000,6M,13,247,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,139.600,0.000
sc1.6,20,20,sofr,14.000,8M,13,176,21,0,1975;1976;1980;1983;1984;1985;1986;1987;1988;1989;1990;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,21,171.100,0.000
sc1.6,20,20,sofr,14.000,ALL,12,56,7,0,1985;1986;1987;1988;2000;2002;2004,7,1377.300,0.000
sc1.6,20,20,bond75gold25,6.000,3M,14,350,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,147.500,0.000
sc1.6,20,20,bond75gold25,6.000,4M,14,349,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,147.700,0.000
sc1.6,20,20,bond75gold25,6.000,5M,15,347,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,150.200,0.000
sc1.6,20,20,bond75gold25,6.000,6M,14,341,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,148.000,0.000
sc1.6,20,20,bond75gold25,6.000,8M,14,331,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,151.700,0.000
sc1.6,20,20,bond75gold25,6.000,ALL,14,159,18,0,1977;1978;1980;1981;1983;1984;1986;1987;1988;1989;1990;1993;1996;1999;2000;2001;2003;2005,18,388.800,0.000
sc1.6,20,20,bond75gold25,8.000,3M,14,346,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,147.500,0.000
sc1.6,20,20,bond75gold25,8.000,4M,14,344,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,147.700,0.000
sc1.6,20,20,bond75gold25,8.000,5M,15,340,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,150.200,0.000
sc1.6,20,20,bond75gold25,8.000,6M,14,328,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,150.800,0.000
sc1.6,20,20,bond75gold25,8.000,8M,14,309,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,151.700,0.000
sc1.6,20,20,bond75gold25,8.000,ALL,14,105,11,0,1977;1981;1984;1986;1987;1988;1989;1990;1996;2000;2005,11,404.400,0.000
sc1.6,20,20,bond75gold25,10.000,3M,14,344,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,147.500,0.000
sc1.6,20,20,bond75gold25,10.000,4M,14,342,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,147.700,0.000
sc1.6,20,20,bond75gold25,10.000,5M,15,333,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,150.200,0.000
sc1.6,20,20,bond75gold25,10.000,6M,14,318,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,154.600,0.000
sc1.6,20,20,bond75gold25,10.000,8M,14,284,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,158.100,0.000
sc1.6,20,20,bond75gold25,10.000,ALL,14,76,8,0,1977;1981;1986;1987;1988;1996;2000;2005,8,682.100,0.000
sc1.6,20,20,bond75gold25,12.000,3M,14,338,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,151.100,0.000
sc1.6,20,20,bond75gold25,12.000,4M,14,325,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,156.100,0.000
sc1.6,20,20,bond75gold25,12.000,5M,14,299,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,154.800,0.000
sc1.6,20,20,bond75gold25,12.000,6M,14,277,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,156.400,0.000
sc1.6,20,20,bond75gold25,12.000,8M,13,237,26,0,1975;1976;1977;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,26,36.900,0.000
sc1.6,20,20,bond75gold25,12.000,ALL,13,54,6,0,1975;1986;1987;1988;2000;2005,6,656.500,0.000
sc1.6,20,20,bond75gold25,14.000,3M,14,322,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,159.900,0.000
sc1.6,20,20,bond75gold25,14.000,4M,14,293,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,161.300,0.000
sc1.6,20,20,bond75gold25,14.000,5M,14,253,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,162.100,0.000
sc1.6,20,20,bond75gold25,14.000,6M,13,218,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,168.200,0.000
sc1.6,20,20,bond75gold25,14.000,8M,13,156,20,0,1975;1976;1980;1983;1984;1985;1986;1987;1988;1989;1990;1997;1998;1999;2000;2001;2002;2003;2004;2005,20,125.900,0.000
sc1.6,20,20,bond75gold25,14.000,ALL,13,37,4,0,1986;1987;1988;2000,4,1163.700,0.000
sc1.6,20,20,bond50gold50,6.000,3M,15,350,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,131.800,0.000
sc1.6,20,20,bond50gold50,6.000,4M,15,349,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,132.100,0.000
sc1.6,20,20,bond50gold50,6.000,5M,15,347,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,134.600,0.000
sc1.6,20,20,bond50gold50,6.000,6M,15,342,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,132.400,0.000
sc1.6,20,20,bond50gold50,6.000,8M,15,326,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,136.100,0.000
sc1.6,20,20,bond50gold50,6.000,ALL,15,162,14,0,1980;1981;1983;1984;1986;1987;1988;1989;1990;1993;1996;1999;2000;2001,14,204.500,0.000
sc1.6,20,20,bond50gold50,8.000,3M,15,348,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,131.800,0.000
sc1.6,20,20,bond50gold50,8.000,4M,15,347,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,132.100,0.000
sc1.6,20,20,bond50gold50,8.000,5M,15,342,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,134.600,0.000
sc1.6,20,20,bond50gold50,8.000,6M,15,330,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,135.200,0.000
sc1.6,20,20,bond50gold50,8.000,8M,14,306,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,136.100,0.000
sc1.6,20,20,bond50gold50,8.000,ALL,15,112,10,0,1981;1983;1984;1986;1987;1988;1989;1990;1996;2000,10,275.700,0.000
sc1.6,20,20,bond50gold50,10.000,3M,15,346,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,131.800,0.000
sc1.6,20,20,bond50gold50,10.000,4M,15,341,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,132.100,0.000
sc1.6,20,20,bond50gold50,10.000,5M,15,332,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,134.600,0.000
sc1.6,20,20,bond50gold50,10.000,6M,15,318,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,139.000,0.000
sc1.6,20,20,bond50gold50,10.000,8M,14,284,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,142.600,0.000
sc1.6,20,20,bond50gold50,10.000,ALL,15,85,8,0,1981;1983;1984;1986;1987;1988;1996;2000,8,532.800,0.000
sc1.6,20,20,bond50gold50,12.000,3M,15,341,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,135.400,0.000
sc1.6,20,20,bond50gold50,12.000,4M,15,327,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,140.400,0.000
sc1.6,20,20,bond50gold50,12.000,5M,14,300,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,139.100,0.000
sc1.6,20,20,bond50gold50,12.000,6M,14,282,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,140.600,0.000
sc1.6,20,20,bond50gold50,12.000,8M,14,240,25,0,1975;1977;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,25,30.600,0.000
sc1.6,20,20,bond50gold50,12.000,ALL,13,72,7,0,1975;1983;1984;1986;1987;1988;2000,7,795.100,0.000
sc1.6,20,20,bond50gold50,14.000,3M,15,323,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,144.200,0.000
sc1.6,20,20,bond50gold50,14.000,4M,15,293,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,145.500,0.000
sc1.6,20,20,bond50gold50,14.000,5M,14,254,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,146.300,0.000
sc1.6,20,20,bond50gold50,14.000,6M,14,230,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,152.500,0.000
sc1.6,20,20,bond50gold50,14.000,8M,14,161,20,0,1975;1976;1980;1983;1984;1985;1986;1987;1988;1989;1990;1997;1998;1999;2000;2001;2002;2003;2004;2005,20,138.700,0.000
sc1.6,20,20,bond50gold50,14.000,ALL,13,43,5,0,1986;1987;1988;2000;2004,5,1081.300,0.000
sc1.6,20,20,bond50sofr50,6.000,3M,14,357,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,140.900,0.000
sc1.6,20,20,bond50sofr50,6.000,4M,14,356,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,141.100,0.000
sc1.6,20,20,bond50sofr50,6.000,5M,14,353,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,143.600,0.000
sc1.6,20,20,bond50sofr50,6.000,6M,14,346,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,141.400,0.000
sc1.6,20,20,bond50sofr50,6.000,8M,14,333,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,145.000,0.000
sc1.6,20,20,bond50sofr50,6.000,ALL,14,162,17,0,1977;1978;1980;1983;1984;1986;1987;1988;1989;1990;1993;1996;1999;2000;2001;2003;2005,17,283.900,0.000
sc1.6,20,20,bond50sofr50,8.000,3M,14,357,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,140.900,0.000
sc1.6,20,20,bond50sofr50,8.000,4M,14,353,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,141.100,0.000
sc1.6,20,20,bond50sofr50,8.000,5M,14,347,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,143.600,0.000
sc1.6,20,20,bond50sofr50,8.000,6M,14,333,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,144.300,0.000
sc1.6,20,20,bond50sofr50,8.000,8M,14,317,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,145.000,0.000
sc1.6,20,20,bond50sofr50,8.000,ALL,14,96,10,0,1977;1984;1986;1987;1988;1989;1990;1996;2000;2005,10,271.800,0.000
sc1.6,20,20,bond50sofr50,10.000,3M,14,357,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,140.900,0.000
sc1.6,20,20,bond50sofr50,10.000,4M,14,352,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,141.100,0.000
