strat,runfrac,floor_real_M,top_wr,top_wr_late,g,labor_total,shortfall_years_total,worst_real_spend_M,median_total_real_M,median_terminal_nom_M,ruin,reserve_mix
sc2.6,0.5,6.6,0.18,0.24,0.03,53,184,0.0,142.5,1641.5,8,bond100
sc2.6,0.5,6.6,0.18,0.28,0.03,53,184,0.0,142.5,1641.5,8,bond100
sc2.6,0.5,6.6,0.2,,0.03,54,170,0.0,142.8,1581.8,8,bond100
sc2.6,0.5,6.6,0.2,0.24,0.03,54,167,0.0,142.8,1581.8,8,bond100
sc2.6,0.5,6.6,0.2,0.28,0.03,54,165,0.0,142.8,1581.8,8,bond100
sc2.6,0.6,5.0,0.16,,0.03,0,172,5.0,135.2,3151.4,0,bond100
sc2.6,0.6,5.0,0.16,0.24,0.03,0,167,5.0,135.2,3151.4,0,bond100
sc2.6,0.6,5.0,0.16,0.28,0.03,0,163,5.0,135.2,3151.4,0,bond100
sc2.6,0.6,5.0,0.18,,0.03,0,138,5.0,138.5,3879.5,0,bond100
sc2.6,0.6,5.0,0.18,0.24,0.03,0,129,5.0,138.5,3879.5,0,bond100
sc2.6,0.6,5.0,0.18,0.28,0.03,0,126,5.0,138.5,3879.5,0,bond100
sc2.6,0.6,5.0,0.2,,0.03,0,109,5.0,139.6,3771.6,0,bond100
sc2.6,0.6,5.0,0.2,0.24,0.03,0,106,5.0,139.6,3771.6,0,bond100
sc2.6,0.6,5.0,0.2,0.28,0.03,0,104,5.0,139.6,3771.6,0,bond100
sc2.6,0.6,5.5,0.16,,0.03,0,214,5.5,136.3,4302.4,0,bond100
sc2.6,0.6,5.5,0.16,0.24,0.03,0,206,5.5,136.3,4302.4,0,bond100
sc2.6,0.6,5.5,0.16,0.28,0.03,0,202,5.5,136.3,4302.4,0,bond100
sc2.6,0.6,5.5,0.18,,0.03,17,160,0.0,140.6,3122.5,4,bond100
sc2.6,0.6,5.5,0.18,0.24,0.03,17,155,0.0,140.6,3122.5,4,bond100
sc2.6,0.6,5.5,0.18,0.28,0.03,17,151,0.0,140.6,3122.5,4,bond100
sc2.6,0.6,5.5,0.2,,0.03,15,127,0.0,141.4,3548.9,3,bond100
sc2.6,0.6,5.5,0.2,0.24,0.03,15,125,0.0,141.4,3548.9,3,bond100
sc2.6,0.6,5.5,0.2,0.28,0.03,15,122,0.0,141.4,3548.9,3,bond100
sc2.6,0.6,6.0,0.16,,0.03,24,246,0.0,136.8,2619.2,4,bond100
sc2.6,0.6,6.0,0.16,0.24,0.03,24,234,0.0,137.4,2619.2,4,bond100
sc2.6,0.6,6.0,0.16,0.28,0.03,24,232,0.0,137.4,2619.2,4,bond100
sc2.6,0.6,6.0,0.18,,0.03,27,164,0.0,141.0,2881.4,5,bond100
sc2.6,0.6,6.0,0.18,0.24,0.03,27,159,0.0,141.0,2881.4,5,bond100
sc2.6,0.6,6.0,0.18,0.28,0.03,27,156,0.0,141.0,2881.4,5,bond100
sc2.6,0.6,6.0,0.2,,0.03,27,143,0.0,141.6,4150.5,5,bond100
sc2.6,0.6,6.0,0.2,0.24,0.03,27,140,0.0,141.6,4150.5,5,bond100
sc2.6,0.6,6.0,0.2,0.28,0.03,27,138,0.0,141.6,4150.5,5,bond100
sc2.6,0.6,6.37,0.16,,0.03,41,242,0.0,139.0,2031.1,7,bond100
sc2.6,0.6,6.37,0.16,0.24,0.03,41,240,0.0,139.0,2031.1,7,bond100
sc2.6,0.6,6.37,0.16,0.28,0.03,41,238,0.0,139.0,2031.1,7,bond100
sc2.6,0.6,6.37,0.18,,0.03,48,172,0.0,141.9,4197.9,7,bond100
sc2.6,0.6,6.37,0.18,0.24,0.03,48,169,0.0,141.9,4197.9,7,bond100
sc2.6,0.6,6.37,0.18,0.28,0.03,48,168,0.0,141.9,4197.9,7,bond100
sc2.6,0.6,6.37,0.2,,0.03,48,157,0.0,142.3,4150.5,7,bond100
sc2.6,0.6,6.37,0.2,0.24,0.03,48,156,0.0,142.3,4150.5,7,bond100
sc2.6,0.6,6.37,0.2,0.28,0.03,48,155,0.0,142.3,4150.5,7,bond100
sc2.6,0.6,6.6,0.16,,0.03,48,249,0.0,141.3,2931.4,7,bond100
sc2.6,0.6,6.6,0.16,0.24,0.03,48,244,0.0,141.3,2931.4,7,bond100
sc2.6,0.6,6.6,0.16,0.28,0.03,48,242,0.0,141.3,2931.4,7,bond100
sc2.6,0.6,6.6,0.18,,0.03,47,174,0.0,142.5,3963.0,7,bond100
sc2.6,0.6,6.6,0.18,0.24,0.03,47,171,0.0,142.5,3963.0,7,bond100
sc2.6,0.6,6.6,0.18,0.28,0.03,47,169,0.0,142.5,3963.0,7,bond100
sc2.6,0.6,6.6,0.2,,0.03,52,159,0.0,142.8,3963.0,8,bond100
sc2.6,0.6,6.6,0.2,0.24,0.03,52,157,0.0,142.8,3963.0,8,bond100
sc2.6,0.6,6.6,0.2,0.28,0.03,52,156,0.0,142.8,3963.0,8,bond100
sc2.6,0.45,5.0,0.16,,0.03,0,172,5.0,136.3,3345.4,0,b80g20
sc2.6,0.45,5.0,0.16,0.24,0.03,0,166,5.0,136.3,3345.4,0,b80g20
sc2.6,0.45,5.0,0.16,0.28,0.03,0,165,5.0,136.3,3345.4,0,b80g20
sc2.6,0.45,5.0,0.18,,0.03,18,125,0.0,139.6,4789.8,3,b80g20
sc2.6,0.45,5.0,0.18,0.24,0.03,18,122,0.0,139.6,4789.8,3,b80g20
sc2.6,0.45,5.0,0.18,0.28,0.03,19,121,0.0,139.6,4789.8,3,b80g20
sc2.6,0.45,5.0,0.2,,0.03,19,108,0.0,140.7,4217.6,3,b80g20
sc2.6,0.45,5.0,0.2,0.24,0.03,19,106,0.0,140.7,4217.6,3,b80g20
sc2.6,0.45,5.0,0.2,0.28,0.03,20,104,0.0,140.7,4217.6,3,b80g20
sc2.6,0.45,5.5,0.16,,0.03,0,197,5.5,137.2,2417.9,0,b80g20
sc2.6,0.45,5.5,0.16,0.24,0.03,0,186,5.5,137.2,2417.9,0,b80g20
sc2.6,0.45,5.5,0.16,0.28,0.03,0,183,5.5,137.2,2417.9,0,b80g20
sc2.6,0.45,5.5,0.18,,0.03,21,137,0.0,140.6,3983.5,3,b80g20
sc2.6,0.45,5.5,0.18,0.24,0.03,21,133,0.0,140.6,3983.5,3,b80g20
sc2.6,0.45,5.5,0.18,0.28,0.03,21,131,0.0,140.6,3983.5,3,b80g20
sc2.6,0.45,5.5,0.2,,0.03,25,123,0.0,140.6,3969.9,4,b80g20
sc2.6,0.45,5.5,0.2,0.24,0.03,25,119,0.0,140.6,3969.9,4,b80g20
sc2.6,0.45,5.5,0.2,0.28,0.03,25,117,0.0,140.6,3969.9,4,b80g20
sc2.6,0.45,6.0,0.16,,0.03,10,214,0.0,139.2,3432.9,2,b80g20
sc2.6,0.45,6.0,0.16,0.24,0.03,10,208,0.0,139.2,3432.9,2,b80g20
sc2.6,0.45,6.0,0.16,0.28,0.03,10,204,0.0,139.2,3432.9,2,b80g20
sc2.6,0.45,6.0,0.18,,0.03,32,156,0.0,141.6,3122.8,5,b80g20
sc2.6,0.45,6.0,0.18,0.24,0.03,32,151,0.0,141.6,3122.8,5,b80g20
sc2.6,0.45,6.0,0.18,0.28,0.03,33,148,0.0,141.6,3122.8,5,b80g20
sc2.6,0.45,6.0,0.2,,0.03,36,131,0.0,141.6,3808.5,6,b80g20
sc2.6,0.45,6.0,0.2,0.24,0.03,36,130,0.0,141.6,3808.5,6,b80g20
sc2.6,0.45,6.0,0.2,0.28,0.03,37,128,0.0,141.6,3808.5,6,b80g20
sc2.6,0.45,6.37,0.16,,0.03,21,223,0.0,140.7,3059.2,4,b80g20
sc2.6,0.45,6.37,0.16,0.24,0.03,21,215,0.0,140.7,3059.2,4,b80g20
sc2.6,0.45,6.37,0.16,0.28,0.03,21,214,0.0,140.7,3059.2,4,b80g20
sc2.6,0.45,6.37,0.18,,0.03,40,172,0.0,142.3,3450.0,6,b80g20
sc2.6,0.45,6.37,0.18,0.24,0.03,40,170,0.0,142.3,3450.0,6,b80g20
sc2.6,0.45,6.37,0.18,0.28,0.03,40,168,0.0,142.3,3450.0,6,b80g20
sc2.6,0.45,6.37,0.2,,0.03,52,150,0.0,142.3,3689.0,7,b80g20
sc2.6,0.45,6.37,0.2,0.24,0.03,52,147,0.0,142.3,3689.0,7,b80g20
sc2.6,0.45,6.37,0.2,0.28,0.03,52,146,0.0,142.3,3689.0,7,b80g20
sc2.6,0.45,6.6,0.16,,0.03,48,254,0.0,141.0,2733.3,8,b80g20
sc2.6,0.45,6.6,0.16,0.24,0.03,48,243,0.0,141.3,2733.3,8,b80g20
sc2.6,0.45,6.6,0.16,0.28,0.03,48,242,0.0,141.3,2733.3,8,b80g20
sc2.6,0.45,6.6,0.18,,0.03,57,178,0.0,142.8,3262.3,8,b80g20
sc2.6,0.45,6.6,0.18,0.24,0.03,57,175,0.0,142.8,3262.3,8,b80g20
sc2.6,0.45,6.6,0.18,0.28,0.03,57,174,0.0,142.8,3262.3,8,b80g20
sc2.6,0.45,6.6,0.2,,0.03,57,155,0.0,142.8,3614.7,8,b80g20
sc2.6,0.45,6.6,0.2,0.24,0.03,57,154,0.0,142.8,3614.7,8,b80g20
sc2.6,0.45,6.6,0.2,0.28,0.03,57,152,0.0,142.8,3614.7,8,b80g20
sc2.6,0.5,5.0,0.16,,0.03,0,164,5.0,137.4,5616.2,0,b80g20
sc2.6,0.5,5.0,0.16,0.24,0.03,0,154,5.0,137.4,5616.2,0,b80g20
sc2.6,0.5,5.0,0.16,0.28,0.03,0,153,5.0,137.4,5616.2,0,b80g20
sc2.6,0.5,5.0,0.18,,0.03,0,121,5.0,139.6,2149.1,0,b80g20
sc2.6,0.5,5.0,0.18,0.24,0.03,0,118,5.0,139.6,2149.1,0,b80g20
sc2.6,0.5,5.0,0.18,0.28,0.03,0,115,5.0,139.6,2149.1,0,b80g20
sc2.6,0.5,5.0,0.2,,0.03,8,112,0.0,139.6,2542.5,1,b80g20
sc2.6,0.5,5.0,0.2,0.24,0.03,8,110,0.0,139.6,2542.5,1,b80g20
sc2.6,0.5,5.0,0.2,0.28,0.03,8,109,0.0,139.6,2542.5,1,b80g20
sc2.6,0.5,5.5,0.16,,0.03,8,196,0.0,137.2,4199.3,1,b80g20
sc2.6,0.5,5.5,0.16,0.24,0.03,8,182,0.0,138.1,4199.3,1,b80g20
sc2.6,0.5,5.5,0.16,0.28,0.03,8,180,0.0,138.1,4199.3,1,b80g20
sc2.6,0.5,5.5,0.18,,0.03,7,155,0.0,138.9,2345.8,3,b80g20
sc2.6,0.5,5.5,0.18,0.24,0.03,7,150,0.0,138.9,2345.8,3,b80g20
sc2.6,0.5,5.5,0.18,0.28,0.03,8,146,0.0,138.9,2345.8,3,b80g20
sc2.6,0.5,5.5,0.2,,0.03,15,132,0.0,140.6,2342.4,3,b80g20
sc2.6,0.5,5.5,0.2,0.24,0.03,15,129,0.0,140.6,2342.4,3,b80g20
sc2.6,0.5,5.5,0.2,0.28,0.03,15,123,0.0,140.6,2342.4,3,b80g20
sc2.6,0.5,6.0,0.16,,0.03,9,217,0.0,139.2,3323.1,3,b80g20
sc2.6,0.5,6.0,0.16,0.24,0.03,9,208,0.0,139.2,3323.1,3,b80g20
sc2.6,0.5,6.0,0.16,0.28,0.03,9,206,0.0,139.2,3323.1,3,b80g20
sc2.6,0.5,6.0,0.18,,0.03,34,174,0.0,140.4,1660.3,6,b80g20
sc2.6,0.5,6.0,0.18,0.24,0.03,34,171,0.0,141.0,1660.3,6,b80g20
sc2.6,0.5,6.0,0.18,0.28,0.03,34,170,0.0,141.0,1660.3,6,b80g20
sc2.6,0.5,6.0,0.2,,0.03,33,153,0.0,141.6,1828.6,6,b80g20
sc2.6,0.5,6.0,0.2,0.24,0.03,33,150,0.0,141.6,1828.6,6,b80g20
sc2.6,0.5,6.0,0.2,0.28,0.03,33,149,0.0,141.6,1828.6,6,b80g20
sc2.6,0.5,6.37,0.16,,0.03,25,245,0.0,139.8,2315.1,5,b80g20
sc2.6,0.5,6.37,0.16,0.24,0.03,25,235,0.0,140.3,2315.1,5,b80g20
sc2.6,0.5,6.37,0.16,0.28,0.03,25,231,0.0,140.7,2315.1,5,b80g20
sc2.6,0.5,6.37,0.18,,0.03,50,179,0.0,141.9,1727.7,8,b80g20
sc2.6,0.5,6.37,0.18,0.24,0.03,50,178,0.0,141.9,1727.7,8,b80g20
sc2.6,0.5,6.37,0.18,0.28,0.03,50,177,0.0,141.9,1727.7,8,b80g20
sc2.6,0.5,6.37,0.2,,0.03,54,162,0.0,142.3,1805.7,8,b80g20
sc2.6,0.5,6.37,0.2,0.24,0.03,54,162,0.0,142.3,1805.7,8,b80g20
sc2.6,0.5,6.37,0.2,0.28,0.03,54,160,0.0,142.3,1805.7,8,b80g20
sc2.6,0.5,6.6,0.16,,0.03,46,256,0.0,141.3,2474.6,7,b80g20
sc2.6,0.5,6.6,0.16,0.24,0.03,46,250,0.0,141.3,2474.6,7,b80g20
sc2.6,0.5,6.6,0.16,0.28,0.03,46,248,0.0,141.3,2474.6,7,b80g20
sc2.6,0.5,6.6,0.18,,0.03,57,186,0.0,142.5,1659.6,8,b80g20
sc2.6,0.5,6.6,0.18,0.24,0.03,57,183,0.0,142.5,1659.6,8,b80g20
sc2.6,0.5,6.6,0.18,0.28,0.03,57,183,0.0,142.5,1659.6,8,b80g20
sc2.6,0.5,6.6,0.2,,0.03,58,162,0.0,142.8,1596.4,8,b80g20
sc2.6,0.5,6.6,0.2,0.24,0.03,58,162,0.0,142.8,1596.4,8,b80g20
sc2.6,0.5,6.6,0.2,0.28,0.03,58,162,0.0,142.8,1596.4,8,b80g20
sc2.6,0.6,5.0,0.16,,0.03,0,177,5.0,135.2,3179.0,0,b80g20
sc2.6,0.6,5.0,0.16,0.24,0.03,0,162,5.0,135.2,3179.0,0,b80g20
sc2.6,0.6,5.0,0.16,0.28,0.03,0,161,5.0,135.2,3179.0,0,b80g20
sc2.6,0.6,5.0,0.18,,0.03,0,145,5.0,138.5,3967.4,0,b80g20
sc2.6,0.6,5.0,0.18,0.24,0.03,0,138,5.0,138.5,3967.4,0,b80g20
sc2.6,0.6,5.0,0.18,0.28,0.03,0,136,5.0,138.5,3887.3,0,b80g20
sc2.6,0.6,5.0,0.2,,0.03,4,118,0.0,139.6,3589.7,1,b80g20
sc2.6,0.6,5.0,0.2,0.24,0.03,4,116,0.0,139.6,3589.7,1,b80g20
sc2.6,0.6,5.0,0.2,0.28,0.03,4,114,0.0,139.6,3589.7,1,b80g20
sc2.6,0.6,5.5,0.16,,0.03,5,214,0.0,136.3,3404.6,2,b80g20
sc2.6,0.6,5.5,0.16,0.24,0.03,5,208,0.0,136.3,3404.6,2,b80g20
sc2.6,0.6,5.5,0.16,0.28,0.03,5,205,0.0,136.3,3404.6,2,b80g20
sc2.6,0.6,5.5,0.18,,0.03,19,163,0.0,138.9,3001.2,4,b80g20
sc2.6,0.6,5.5,0.18,0.24,0.03,19,157,0.0,138.9,3001.2,4,b80g20
sc2.6,0.6,5.5,0.18,0.28,0.03,19,154,0.0,138.9,3001.2,4,b80g20
sc2.6,0.6,5.5,0.2,,0.03,20,129,0.0,140.6,3967.4,3,b80g20
sc2.6,0.6,5.5,0.2,0.24,0.03,20,128,0.0,140.6,3967.4,3,b80g20
sc2.6,0.6,5.5,0.2,0.28,0.03,20,127,0.0,140.6,3967.4,3,b80g20
sc2.6,0.6,6.0,0.16,,0.03,23,249,0.0,137.4,2431.3,5,b80g20
sc2.6,0.6,6.0,0.16,0.24,0.03,23,238,0.0,137.4,2431.3,5,b80g20
sc2.6,0.6,6.0,0.16,0.28,0.03,23,235,0.0,138.0,2431.3,5,b80g20
sc2.6,0.6,6.0,0.18,,0.03,32,174,0.0,141.0,2907.6,6,b80g20
sc2.6,0.6,6.0,0.18,0.24,0.03,32,171,0.0,141.0,2907.6,6,b80g20
sc2.6,0.6,6.0,0.18,0.28,0.03,33,167,0.0,141.0,2907.6,6,b80g20
sc2.6,0.6,6.0,0.2,,0.03,31,147,0.0,141.6,4152.3,6,b80g20
sc2.6,0.6,6.0,0.2,0.24,0.03,31,143,0.0,141.6,4152.3,6,b80g20
sc2.6,0.6,6.0,0.2,0.28,0.03,32,141,0.0,141.6,4152.3,6,b80g20
sc2.6,0.6,6.37,0.16,,0.03,45,248,0.0,139.0,2037.3,7,b80g20
sc2.6,0.6,6.37,0.16,0.24,0.03,45,243,0.0,139.4,2005.5,7,b80g20
sc2.6,0.6,6.37,0.16,0.28,0.03,45,242,0.0,139.4,2005.5,7,b80g20
sc2.6,0.6,6.37,0.18,,0.03,49,174,0.0,141.5,3967.4,7,b80g20
sc2.6,0.6,6.37,0.18,0.24,0.03,49,172,0.0,141.5,3967.4,7,b80g20
sc2.6,0.6,6.37,0.18,0.28,0.03,49,170,0.0,141.5,3967.4,7,b80g20
sc2.6,0.6,6.37,0.2,,0.03,49,158,0.0,142.3,4090.2,7,b80g20
sc2.6,0.6,6.37,0.2,0.24,0.03,49,157,0.0,142.3,4090.2,7,b80g20
sc2.6,0.6,6.37,0.2,0.28,0.03,49,156,0.0,142.3,4090.2,7,b80g20
sc2.6,0.6,6.6,0.16,,0.03,58,252,0.0,141.0,2939.4,8,b80g20
sc2.6,0.6,6.6,0.16,0.24,0.03,58,248,0.0,141.0,2939.4,8,b80g20
sc2.6,0.6,6.6,0.16,0.28,0.03,58,248,0.0,141.0,2939.4,8,b80g20
sc2.6,0.6,6.6,0.18,,0.03,45,177,0.0,142.2,3967.4,6,b80g20
sc2.6,0.6,6.6,0.18,0.24,0.03,45,169,0.0,142.2,3967.4,6,b80g20
sc2.6,0.6,6.6,0.18,0.28,0.03,45,165,0.0,142.2,3967.4,6,b80g20
sc2.6,0.6,6.6,0.2,,0.03,47,155,0.0,142.8,3929.0,7,b80g20
sc2.6,0.6,6.6,0.2,0.24,0.03,47,153,0.0,142.8,3929.0,7,b80g20
sc2.6,0.6,6.6,0.2,0.28,0.03,47,150,0.0,142.8,3929.0,7,b80g20
sc2.6,0.45,5.0,0.16,,0.03,7,179,0.0,137.4,3376.1,1,b60g40
sc2.6,0.45,5.0,0.16,0.24,0.03,7,175,0.0,137.4,3376.1,1,b60g40
sc2.6,0.45,5.0,0.16,0.28,0.03,7,172,0.0,137.4,3376.1,1,b60g40
sc2.6,0.45,5.0,0.18,,0.03,19,129,0.0,139.6,4658.8,3,b60g40
sc2.6,0.45,5.0,0.18,0.24,0.03,20,125,0.0,139.6,4658.8,3,b60g40
sc2.6,0.45,5.0,0.18,0.28,0.03,20,125,0.0,139.6,4658.8,3,b60g40
sc2.6,0.45,5.0,0.2,,0.03,20,109,0.0,140.7,4000.9,3,b60g40
sc2.6,0.45,5.0,0.2,0.24,0.03,20,108,0.0,140.7,4000.9,3,b60g40
sc2.6,0.45,5.0,0.2,0.28,0.03,20,108,0.0,140.7,4000.9,3,b60g40
sc2.6,0.45,5.5,0.16,,0.03,18,214,0.0,137.2,2138.3,3,b60g40
sc2.6,0.45,5.5,0.16,0.24,0.03,18,203,0.0,137.2,2138.3,3,b60g40
sc2.6,0.45,5.5,0.16,0.28,0.03,18,202,0.0,137.2,2138.3,3,b60g40
sc2.6,0.45,5.5,0.18,,0.03,26,139,0.0,140.6,3775.8,4,b60g40
sc2.6,0.45,5.5,0.18,0.24,0.03,26,133,0.0,140.6,3775.8,4,b60g40
sc2.6,0.45,5.5,0.18,0.28,0.03,26,131,0.0,140.6,3775.8,4,b60g40
sc2.6,0.45,5.5,0.2,,0.03,26,124,0.0,140.6,3667.1,4,b60g40
sc2.6,0.45,5.5,0.2,0.24,0.03,26,122,0.0,140.6,3667.1,4,b60g40
sc2.6,0.45,5.5,0.2,0.28,0.03,26,120,0.0,140.6,3667.1,4,b60g40
sc2.6,0.45,6.0,0.16,,0.03,19,216,0.0,139.2,3479.2,4,b60g40
sc2.6,0.45,6.0,0.16,0.24,0.03,19,213,0.0,139.2,3479.2,4,b60g40
sc2.6,0.45,6.0,0.16,0.28,0.03,19,212,0.0,139.2,3479.2,4,b60g40
sc2.6,0.45,6.0,0.18,,0.03,36,160,0.0,141.0,3172.2,6,b60g40
sc2.6,0.45,6.0,0.18,0.24,0.03,37,150,0.0,141.0,3172.2,6,b60g40
sc2.6,0.45,6.0,0.18,0.28,0.03,37,149,0.0,141.0,3172.2,6,b60g40
sc2.6,0.45,6.0,0.2,,0.03,39,136,0.0,141.6,3592.7,6,b60g40
sc2.6,0.45,6.0,0.2,0.24,0.03,39,133,0.0,141.6,3592.7,6,b60g40
sc2.6,0.45,6.0,0.2,0.28,0.03,39,132,0.0,141.6,3592.7,6,b60g40
sc2.6,0.45,6.37,0.16,,0.03,33,228,0.0,140.3,3211.5,6,b60g40
sc2.6,0.45,6.37,0.16,0.24,0.03,33,218,0.0,140.7,3211.5,6,b60g40
sc2.6,0.45,6.37,0.16,0.28,0.03,33,217,0.0,140.7,3211.5,6,b60g40
sc2.6,0.45,6.37,0.18,,0.03,54,172,0.0,141.9,3250.1,8,b60g40
sc2.6,0.45,6.37,0.18,0.24,0.03,54,169,0.0,141.9,3250.1,8,b60g40
sc2.6,0.45,6.37,0.18,0.28,0.03,54,169,0.0,141.9,3250.1,8,b60g40
sc2.6,0.45,6.37,0.2,,0.03,55,149,0.0,142.3,3537.6,8,b60g40
sc2.6,0.45,6.37,0.2,0.24,0.03,55,146,0.0,142.3,3537.6,8,b60g40
sc2.6,0.45,6.37,0.2,0.28,0.03,55,146,0.0,142.3,3537.6,8,b60g40
sc2.6,0.45,6.6,0.16,,0.03,44,255,0.0,141.0,2901.9,6,b60g40
sc2.6,0.45,6.6,0.16,0.24,0.03,44,240,0.0,141.0,2901.9,6,b60g40
sc2.6,0.45,6.6,0.16,0.28,0.03,44,237,0.0,141.0,2901.9,6,b60g40
sc2.6,0.45,6.6,0.18,,0.03,58,178,0.0,142.5,3041.7,8,b60g40
sc2.6,0.45,6.6,0.18,0.24,0.03,58,173,0.0,142.5,3041.7,8,b60g40
sc2.6,0.45,6.6,0.18,0.28,0.03,58,173,0.0,142.5,3041.7,8,b60g40
sc2.6,0.45,6.6,0.2,,0.03,58,155,0.0,142.8,3503.3,8,b60g40
sc2.6,0.45,6.6,0.2,0.24,0.03,58,153,0.0,142.8,3503.3,8,b60g40
sc2.6,0.45,6.6,0.2,0.28,0.03,58,152,0.0,142.8,3503.3,8,b60g40
sc2.6,0.5,5.0,0.16,,0.03,0,177,5.0,136.3,5609.8,0,b60g40
sc2.6,0.5,5.0,0.16,0.24,0.03,0,164,5.0,137.4,5609.8,0,b60g40
sc2.6,0.5,5.0,0.16,0.28,0.03,0,162,5.0,137.4,5609.8,0,b60g40
sc2.6,0.5,5.0,0.18,,0.03,8,133,0.0,139.6,2781.7,1,b60g40
sc2.6,0.5,5.0,0.18,0.24,0.03,8,128,0.0,139.6,2781.7,1,b60g40
sc2.6,0.5,5.0,0.18,0.28,0.03,8,126,0.0,139.6,2781.7,1,b60g40
sc2.6,0.5,5.0,0.2,,0.03,8,114,0.0,140.7,3033.3,1,b60g40
sc2.6,0.5,5.0,0.2,0.24,0.03,8,111,0.0,140.7,3033.3,1,b60g40
sc2.6,0.5,5.0,0.2,0.28,0.03,8,110,0.0,140.7,3033.3,1,b60g40
sc2.6,0.5,5.5,0.16,,0.03,13,200,0.0,137.2,4108.3,2,b60g40
sc2.6,0.5,5.5,0.16,0.24,0.03,14,191,0.0,137.2,4108.3,3,b60g40
sc2.6,0.5,5.5,0.16,0.28,0.03,14,190,0.0,137.2,4108.3,3,b60g40
sc2.6,0.5,5.5,0.18,,0.03,18,161,0.0,139.8,2506.6,3,b60g40
sc2.6,0.5,5.5,0.18,0.24,0.03,19,156,0.0,139.8,2506.6,4,b60g40
sc2.6,0.5,5.5,0.18,0.28,0.03,19,154,0.0,139.8,2506.6,4,b60g40
sc2.6,0.5,5.5,0.2,,0.03,18,131,0.0,140.6,2372.8,3,b60g40
sc2.6,0.5,5.5,0.2,0.24,0.03,18,128,0.0,141.4,2372.8,3,b60g40
sc2.6,0.5,5.5,0.2,0.28,0.03,18,127,0.0,141.4,2372.8,3,b60g40
sc2.6,0.5,6.0,0.16,,0.03,13,215,0.0,139.2,2972.5,3,b60g40
sc2.6,0.5,6.0,0.16,0.24,0.03,13,205,0.0,139.2,2972.5,3,b60g40
sc2.6,0.5,6.0,0.16,0.28,0.03,13,199,0.0,139.2,2972.5,3,b60g40
sc2.6,0.5,6.0,0.18,,0.03,40,171,0.0,141.6,2150.8,6,b60g40
sc2.6,0.5,6.0,0.18,0.24,0.03,40,170,0.0,141.6,2150.8,6,b60g40
sc2.6,0.5,6.0,0.18,0.28,0.03,40,169,0.0,141.6,2150.8,6,b60g40
sc2.6,0.5,6.0,0.2,,0.03,37,149,0.0,141.6,2172.7,6,b60g40
sc2.6,0.5,6.0,0.2,0.24,0.03,37,147,0.0,141.6,2172.7,6,b60g40
sc2.6,0.5,6.0,0.2,0.28,0.03,37,146,0.0,141.6,2172.7,6,b60g40
sc2.6,0.5,6.37,0.16,,0.03,41,240,0.0,140.3,2343.5,7,b60g40
sc2.6,0.5,6.37,0.16,0.24,0.03,41,234,0.0,140.3,2343.5,7,b60g40
sc2.6,0.5,6.37,0.16,0.28,0.03,41,234,0.0,140.3,2343.5,7,b60g40
sc2.6,0.5,6.37,0.18,,0.03,50,184,0.0,141.5,2161.5,7,b60g40
sc2.6,0.5,6.37,0.18,0.24,0.03,50,183,0.0,141.5,2161.5,7,b60g40
sc2.6,0.5,6.37,0.18,0.28,0.03,50,181,0.0,141.5,2161.5,7,b60g40
sc2.6,0.5,6.37,0.2,,0.03,56,163,0.0,142.3,1846.3,8,b60g40
sc2.6,0.5,6.37,0.2,0.24,0.03,56,163,0.0,142.3,1846.3,8,b60g40
sc2.6,0.5,6.37,0.2,0.28,0.03,56,161,0.0,142.3,1846.3,8,b60g40
sc2.6,0.5,6.6,0.16,,0.03,52,256,0.0,141.0,2478.0,7,b60g40
sc2.6,0.5,6.6,0.16,0.24,0.03,52,251,0.0,141.0,2478.0,7,b60g40
sc2.6,0.5,6.6,0.16,0.28,0.03,52,248,0.0,141.0,2478.0,7,b60g40
sc2.6,0.5,6.6,0.18,,0.03,59,187,0.0,142.5,1941.9,9,b60g40
sc2.6,0.5,6.6,0.18,0.24,0.03,59,186,0.0,142.5,1941.9,9,b60g40
sc2.6,0.5,6.6,0.18,0.28,0.03,59,186,0.0,142.5,1941.9,9,b60g40
sc2.6,0.5,6.6,0.2,,0.03,60,165,0.0,142.8,1613.5,9,b60g40
sc2.6,0.5,6.6,0.2,0.24,0.03,60,165,0.0,142.8,1613.5,9,b60g40
sc2.6,0.5,6.6,0.2,0.28,0.03,60,165,0.0,142.8,1613.5,9,b60g40
sc2.6,0.6,5.0,0.16,,0.03,0,181,5.0,135.2,3257.8,0,b60g40
sc2.6,0.6,5.0,0.16,0.24,0.03,0,163,5.0,135.2,3207.2,0,b60g40
sc2.6,0.6,5.0,0.16,0.28,0.03,0,159,5.0,135.2,3207.2,0,b60g40
sc2.6,0.6,5.0,0.18,,0.03,4,145,0.0,138.5,3888.7,2,b60g40
sc2.6,0.6,5.0,0.18,0.24,0.03,4,139,0.0,138.5,3888.7,2,b60g40
sc2.6,0.6,5.0,0.18,0.28,0.03,4,136,0.0,138.5,3860.1,2,b60g40
sc2.6,0.6,5.0,0.2,,0.03,7,105,0.0,139.6,3870.7,2,b60g40
sc2.6,0.6,5.0,0.2,0.24,0.03,7,101,0.0,139.6,3870.7,2,b60g40
sc2.6,0.6,5.0,0.2,0.28,0.03,7,100,0.0,139.6,3870.7,2,b60g40
sc2.6,0.6,5.5,0.16,,0.03,9,215,0.0,135.5,3179.7,2,b60g40
