date,DH-REF (現行),DH-Z1 (DH base + binary vz),DH-Z2 (F10 e tilt + binary vz),DH-Z3 (DH base + composite),DH-Z4 (Fixed bull 80/10/10 + binary vz),"DH-Z5 (Regime preset switch, always IN)"
9992,6656.122601,815.550178,745.350037,11.636328,859.236801,5913.897816
9993,6656.525349,815.599525,743.878191,11.637032,858.226626,5906.945053
9994,6699.400470,820.852856,749.534153,11.711987,863.722228,5944.769816
9995,6727.606361,824.308820,754.318034,11.761297,868.244117,5975.892772
9996,6663.846476,816.496556,746.777849,11.649831,859.922235,5918.615480
9997,6456.095948,790.340095,722.258172,11.286638,830.585793,5722.619184
9998,6453.319586,790.000219,722.616031,11.281785,829.899962,5717.893903
9999,6429.966871,790.000219,722.616031,11.240959,829.899962,5688.931616
10000,6486.161167,790.000219,722.616031,11.339199,829.899962,5747.948695
10001,6427.148912,790.000219,722.616031,11.236033,829.899962,5699.147722
10002,6542.739115,790.000219,722.616031,11.438109,829.899962,5807.630223
10003,6629.199996,790.000219,722.616031,11.589261,829.899962,5877.361249
10004,6640.518926,789.210219,721.893415,11.609049,829.070062,5883.989318
10005,6536.788279,788.421008,721.171521,11.423077,828.240992,5732.497365
10006,6600.126714,796.060441,728.159338,11.533761,836.266261,5784.603097
10007,6621.393325,796.060441,728.159338,11.533761,836.266261,5805.077820
10008,6553.838042,796.060441,728.159338,11.533761,836.266261,5743.183789
10009,6576.384914,796.060441,728.159338,11.533761,836.266261,5793.449434
10010,6702.489463,796.060441,728.159338,11.533761,836.266261,5920.223152
10011,6661.791048,795.264380,727.431178,11.522227,835.429995,5914.307910
10012,6629.306793,795.264380,727.431178,11.522227,835.429995,5899.603500
10013,6851.080293,821.868756,751.766296,11.907686,863.818088,6100.073310
10014,6919.703039,830.100872,759.296242,12.026957,873.372719,6167.545789
10015,6902.577743,828.046489,757.417090,11.997192,871.101430,6151.506500
10016,6833.880205,819.805400,749.878937,11.877791,862.700775,6092.183116
10017,6825.241086,818.769035,748.930970,11.862775,862.271245,6089.149877
10018,6803.708101,816.185896,746.568164,11.825349,859.487998,6069.495266
10019,6933.439493,831.748723,760.803538,12.050832,876.221781,6187.665171
10020,7104.057501,852.216387,779.525383,12.347379,898.399798,6344.280938
10021,7190.345570,862.567670,788.993738,12.497354,908.418958,6415.033809
10022,7125.559324,854.795787,781.884770,12.384751,899.908093,6354.932148
10023,7056.895787,846.558778,774.350347,12.265408,891.452657,6295.221920
10024,7083.066602,849.698279,777.222060,12.310895,894.578805,6317.298016
10025,7062.559680,847.238229,774.971844,12.275253,891.644105,6296.573880
10026,7176.883743,860.952763,787.516577,12.473956,906.595225,6402.155048
10027,7140.197824,856.551850,783.491046,12.410194,901.989335,6369.629376
10028,7109.100699,852.821379,780.078771,12.356144,897.614027,6338.732011
10029,7295.978069,875.239548,800.584750,12.680951,922.401219,6513.773135
10030,7240.698841,868.608145,794.518983,12.584872,915.999025,6468.562402
10031,7077.037863,848.975060,776.560529,12.300417,894.175807,6314.452141
10032,7222.419506,866.415321,792.328836,12.553101,913.216512,6448.912972
10033,7060.440774,846.277252,773.888955,12.271570,891.128475,6299.381533
10034,6796.603744,814.998364,739.321974,11.805734,856.097723,6047.969742
10035,6725.337810,814.998364,739.321974,11.681945,856.097723,5989.951503
10036,6729.858288,814.998364,739.321974,11.681945,856.097723,6000.276078
10037,6722.197496,814.998364,739.321974,11.681945,856.097723,5996.930012
10038,6708.157801,814.998364,739.321974,11.681945,856.097723,5984.570291
10039,6592.352606,814.998364,739.321974,11.681945,856.097723,5890.722704
10040,6760.728156,814.998364,739.321974,11.681945,856.097723,6022.586916
10041,6918.213823,814.998364,739.321974,11.681945,856.097723,6116.861966
10042,7024.204253,814.998364,739.321974,11.681945,856.097723,6237.041050
10043,7008.427643,814.183366,738.579906,11.670263,855.241625,6240.246611
10044,7066.017563,814.183366,738.361075,11.670263,855.241625,6288.416836
10045,7026.815053,809.666248,731.471461,11.605516,847.559282,6231.930140
10046,7100.815222,818.192934,739.174668,11.727735,857.848407,6307.583972
10047,7165.129149,825.603519,745.869565,11.833956,865.911615,6366.871088
10048,7162.493582,825.299836,745.595210,11.829603,864.999211,6360.162369
10049,7194.935916,829.038010,748.972364,11.883185,870.014349,6397.037651
10050,7114.816722,819.806259,740.632184,11.750860,859.055455,6316.459150
10051,7050.253176,812.366911,733.911303,11.644226,851.534286,6261.157526
10052,7001.643166,806.765812,728.777748,11.563942,847.914117,6234.539168
10053,7047.616629,812.063114,733.490095,11.639872,854.473690,6282.770366
10054,7027.223437,809.713305,732.305957,11.606190,853.358458,6274.570290
10055,7002.587524,806.874626,729.738652,11.565502,849.745092,6248.001952
10056,6759.011576,778.209659,700.900380,11.163211,814.359433,5990.317637
10057,6865.607020,790.482697,715.093725,11.328101,831.161789,6113.913489
10058,6813.428818,790.482697,715.093725,11.242153,831.161789,6052.229135
10059,6796.552703,790.482697,715.093725,11.230911,831.161789,6033.507233
10060,6879.539772,789.692214,714.369652,11.219680,830.330627,6129.651429
10061,6931.637084,789.692214,714.164312,11.293425,830.330627,6161.535174
10062,6973.200337,794.427341,719.841927,11.293425,836.092610,6204.292429
10063,6855.038553,780.965666,707.437199,11.102056,819.594497,6081.866858
10064,6756.692541,769.057929,696.641700,10.942780,807.343898,5997.042165
10065,6677.935788,760.093705,691.743136,10.815230,798.772012,5933.369228
10066,6725.946069,759.333611,691.051393,10.892985,797.973240,6002.552556
10067,6776.429572,759.333611,691.051393,10.974745,797.973240,6050.038084
10068,6777.853098,759.493125,691.196563,10.977051,798.297819,6052.498958
10069,6901.518863,773.350506,703.807835,11.177333,812.765712,6162.190988
10070,7004.923993,784.937580,714.352954,11.344803,825.396582,6257.955162
10071,7054.486793,790.491346,719.407304,11.425072,831.601469,6304.999093
10072,6970.946397,781.130217,710.887964,11.289774,821.827717,6230.896899
10073,6920.778931,775.508696,705.771952,11.208526,816.004003,6186.742919
10074,6895.395725,772.664377,703.183405,11.167417,813.381855,6166.862438
10075,6895.567320,772.683606,703.200904,11.167694,813.047589,6164.328115
10076,7013.575236,785.906996,715.235197,11.358814,827.372986,6272.939767
10077,7041.282975,789.011790,718.060796,11.403688,830.679593,6298.009653
10078,7046.059288,789.547001,718.547878,11.411423,830.584705,6297.290243
10079,6814.919675,763.646624,694.809602,11.037082,802.481462,6084.218322
10080,6765.123131,758.066667,689.732636,10.956434,796.890707,6041.830578
10081,6755.648748,756.311807,687.198929,10.941090,795.395674,6036.537438
10082,6849.928077,766.191643,698.663415,11.093780,806.280684,6125.184143
10083,6854.194927,766.068500,698.437017,11.100690,806.280684,6123.205252
10084,7004.447054,782.861635,717.487212,11.344030,824.901847,6264.621515
10085,6926.645369,774.166023,709.471701,11.218027,817.462908,6208.127353
10086,7107.681769,794.399804,728.212157,11.511224,839.253740,6373.615309
10087,7252.704827,810.608505,747.033902,11.746095,857.178885,6509.745744
10088,7263.347893,811.798042,750.335782,11.763332,858.687897,6521.205758
10089,7298.339954,815.708978,753.950616,11.820004,863.079649,6554.558412
10090,7269.496702,812.485272,750.970981,11.773291,859.362901,6526.331997
10091,7263.178150,811.779071,750.318247,11.763057,858.528912,6519.998364
10092,7323.034779,818.469029,756.501700,11.859998,866.199862,6578.254510
10093,7238.818089,809.056435,747.801745,11.723605,855.215701,6494.836570
10094,7210.687229,805.912351,744.895704,11.678046,851.542542,6466.941189
10095,7161.480117,800.412650,739.812392,11.598353,845.218937,6418.917303
10096,7309.911825,817.002324,755.146041,11.838745,863.211517,6555.559870
10097,7332.915925,819.573409,757.522465,11.876001,866.393314,6579.723656
10098,7303.836304,816.323285,754.518413,11.828905,862.726945,6551.879841
10099,7406.831460,827.834680,765.158265,11.995711,874.659905,6642.503328
10100,7206.591890,804.860999,743.923951,11.671413,849.083693,6454.910248
10101,7452.484667,832.393778,769.372188,12.058999,879.217261,6683.991880
10102,7477.629811,832.393778,769.372188,12.099687,879.217261,6731.208235
10103,7511.239575,832.393778,769.372188,12.099687,879.217261,6752.838774
10104,7478.280713,831.561384,768.590058,12.087587,878.338044,6697.147423
10105,7572.271420,831.561384,768.372226,12.087587,878.338044,6792.912527
10106,7619.671753,836.766729,774.928192,12.163252,885.025367,6844.631110
10107,7564.363643,830.692978,769.303302,12.074964,876.484694,6778.579046
10108,7252.511575,796.158108,737.320619,11.572965,835.139146,6461.531254
10109,7088.173607,778.117598,720.613335,11.310728,814.322999,6300.475236
10110,7031.050065,778.117598,720.613335,11.310728,814.322999,6259.720601
10111,7071.471993,778.117598,720.613335,11.310728,814.322999,6283.727231
10112,7071.480887,778.117598,720.613335,11.310728,814.322999,6293.756246
10113,7075.126252,778.117598,720.613335,11.310728,814.322999,6294.445292
10114,7085.656286,778.117598,720.613335,11.310728,814.322999,6289.358003
10115,7103.661957,778.117598,720.613335,11.310728,814.322999,6308.801997
10116,7040.609090,778.117598,720.613335,11.310728,814.322999,6265.501137
10117,7046.005725,778.117598,720.613335,11.310728,814.322999,6276.894971
10118,7066.601209,778.117598,720.613335,11.310728,814.322999,6301.833726
10119,7133.848199,778.117598,720.613335,11.310728,814.322999,6349.683881
10120,7146.020151,778.117598,720.613335,11.310728,814.322999,6365.534483
10121,7138.745792,778.117598,720.613335,11.310728,814.322999,6357.859171
10122,7209.706417,778.117598,720.613335,11.310728,814.322999,6422.390812
10123,7270.039528,777.339480,719.892722,11.299417,813.508676,6448.912069
10124,7347.450230,777.339480,719.892722,11.299417,813.508676,6524.277395
10125,7203.059118,761.449180,705.176742,11.077362,796.183327,6391.853695
10126,7302.963657,772.010280,714.957359,11.231002,808.112516,6487.622630
10127,7329.748726,772.010280,714.957359,11.272194,808.112516,6492.731930
10128,7405.845595,772.010280,714.957359,11.389221,808.112516,6560.658477
10129,7416.625695,772.010280,714.957359,11.405800,808.112516,6581.328958
10130,7455.844364,771.238270,714.242401,11.466113,807.304403,6602.382998
10131,7508.696224,771.238270,714.242401,11.547392,807.304403,6659.528399
10132,7486.126828,768.181301,711.084387,11.512683,803.600035,6644.308552
10133,7479.167481,767.467175,709.344759,11.501981,798.938809,6673.262765
10134,7500.885764,767.467175,709.344759,11.535381,798.938809,6651.807701
10135,7495.748489,767.467175,709.344759,11.527480,798.938809,6642.102010
10136,7463.884333,767.467175,709.344759,11.478477,798.938809,6616.093405
10137,7441.764470,767.467175,709.344759,11.444460,798.938809,6588.224223
10138,7405.121784,767.467175,709.344759,11.388108,798.938809,6545.154274
10139,7422.067651,767.467175,709.344759,11.414169,798.938809,6580.143079
10140,7478.381106,767.467175,709.344759,11.500771,798.938809,6636.130668
10141,7476.007992,767.467175,709.344759,11.497122,798.938809,6665.335184
10142,7452.169111,767.467175,709.344759,11.460461,798.938809,6638.321258
10143,7464.254094,767.467175,709.344759,11.479046,798.938809,6645.745307
10144,7461.683078,767.467175,709.344759,11.475092,798.938809,6635.097414
10145,7384.270643,767.467175,709.344759,11.356042,798.938809,6556.762671
10146,7351.016212,767.467175,709.344759,11.304901,798.938809,6514.133832
10147,7363.864761,767.467175,709.344759,11.324660,798.938809,6547.957863
10148,7292.520939,767.467175,709.344759,11.214943,798.938809,6491.903825
10149,7273.916816,767.467175,709.344759,11.175117,798.938809,6467.364433
10150,7269.858265,767.467175,709.344759,11.168882,798.938809,6470.827659
10151,7232.732642,767.467175,709.344759,11.157713,798.938809,6435.469079
10152,7217.036866,767.467175,709.344759,11.157713,798.938809,6418.696276
10153,7229.436957,767.467175,709.344759,11.165726,798.938809,6425.842693
10154,7220.069784,767.467175,709.344759,11.152221,798.938809,6408.043088
10155,7185.049739,767.467175,709.344759,11.152221,798.938809,6371.031317
10156,7180.685698,767.467175,709.344759,11.152221,798.938809,6370.128970
10157,7117.996643,767.467175,709.344759,11.152221,798.938809,6320.449260
10158,7135.746172,767.467175,709.344759,11.152221,798.938809,6337.853436
10159,7207.655105,767.467175,709.344759,11.152221,798.938809,6403.003631
10160,7202.531959,767.467175,709.344759,11.152221,798.938809,6396.577714
10161,7218.142672,767.467175,709.344759,11.152221,798.938809,6413.960557
10162,7214.716633,767.467175,709.344759,11.152221,798.938809,6412.137187
10163,7244.787896,767.467175,709.344759,11.152221,798.938809,6439.156068
10164,7231.605696,767.467175,709.344759,11.152221,798.938809,6426.757089
10165,7229.471740,767.467175,709.344759,11.152221,798.938809,6423.498521
10166,7180.756338,767.467175,709.344759,11.152221,798.938809,6378.553872
10167,7192.638351,767.467175,709.344759,11.152221,798.938809,6388.812801
10168,7202.871411,767.467175,709.344759,11.152221,798.938809,6397.227799
10169,7192.481443,767.467175,709.344759,11.152221,798.938809,6388.506121
10170,7209.989924,767.467175,709.344759,11.152221,798.938809,6404.041606
10171,7216.836826,767.467175,709.344759,11.152221,798.938809,6412.051840
10172,7222.559903,767.467175,709.344759,11.152221,798.938809,6417.318536
10173,7187.586590,767.467175,709.344759,11.152221,798.938809,6384.499572
10174,7214.427456,767.467175,709.344759,11.141069,798.938809,6408.844639
10175,7242.570225,767.467175,709.344759,11.141069,798.938809,6434.340595
10176,7276.712905,767.467175,709.344759,11.193590,798.938809,6467.277308
10177,7252.128448,767.467175,709.344759,11.155772,798.938809,6444.352677
10178,7256.409223,767.467175,709.344759,11.162357,798.938809,6481.582715
10179,7235.629073,767.467175,709.344759,11.130392,798.938809,6463.645489
10180,7148.048007,767.467175,709.344759,10.995668,798.938809,6373.366580
10181,7140.362346,767.467175,709.344759,10.983845,798.938809,6362.301076
10182,7172.516308,767.467175,709.344759,11.033307,798.938809,6385.966360
10183,7193.153671,767.467175,709.344759,11.065053,798.938809,6409.528257
10184,7250.593747,767.467175,709.344759,11.153411,798.938809,6474.121915
10185,7271.067457,767.467175,709.344759,11.173752,798.938809,6500.132986
10186,7252.138445,767.467175,709.344759,11.133489,798.938809,6476.979280
10187,7253.518903,767.467175,709.344759,11.133489,798.938809,6473.334986
10188,7224.142384,767.467175,709.344759,11.088399,798.938809,6446.351424
10189,7216.225213,767.467175,709.344759,11.076247,798.938809,6433.006606
10190,7227.410788,767.467175,709.344759,11.093416,798.938809,6441.525431
10191,7257.366128,767.467175,709.344759,11.139394,798.938809,6469.416620
10192,7282.475889,767.467175,709.344759,11.177936,798.938809,6488.669400
10193,7280.721980,767.467175,709.344759,11.175244,798.938809,6493.401620
10194,7268.501727,767.467175,709.344759,11.156487,798.938809,6467.077900
10195,7248.761873,767.467175,709.344759,11.126188,798.938809,6446.786104
10196,7195.627086,767.467175,709.344759,11.044631,798.938809,6381.057101
10197,7163.297461,767.467175,709.344759,10.995008,798.938809,6337.192600
10198,7185.511387,766.699708,708.635414,11.029104,798.139870,6347.428499
10199,7262.860989,766.585653,708.529997,11.147829,798.139870,6428.052746
10200,7337.294553,774.442020,716.110047,11.262077,806.580805,6496.034280
10201,7390.457338,780.053284,721.787157,11.343677,812.537384,6544.007329
10202,7387.273497,779.717233,721.476208,11.338790,812.254373,6541.728018
10203,7374.351074,778.353288,720.214143,11.318956,810.712825,6529.312708
10204,7261.795466,766.473188,709.231518,11.146193,798.029188,6427.161332
10205,7323.060845,772.939670,715.251163,11.240230,804.836318,6481.984548
10206,7370.886165,777.987571,719.953022,11.313637,809.944625,6523.125792
10207,7402.765318,781.352375,723.066826,11.362569,813.447644,6551.338373
10208,7515.006548,793.199293,734.030014,11.534849,825.781192,6650.670210
10209,7501.356458,791.758543,732.696738,11.513897,824.281261,6638.590081
10210,7578.802769,799.932902,740.261325,11.632770,832.791395,6707.128927
10211,7580.926822,800.157093,740.468792,11.636031,833.024795,6709.008683
10212,7527.719300,794.541108,735.271735,11.554362,827.178124,6661.920809
10213,7646.129350,807.039136,746.837464,11.736111,840.189528,6766.711960
10214,7651.527445,807.608898,747.364724,11.744396,840.782694,6771.489194
10215,7730.401798,815.933985,755.068795,11.865461,849.449747,6841.291837
10216,7776.621798,820.812447,759.583345,11.936405,854.528599,6882.195856
10217,7983.266165,842.623494,779.767381,12.253585,877.235570,7065.073080
10218,7957.929588,839.949251,777.292625,12.214695,874.451478,7042.650582
